DATE,PERMNO,SICCD,NAICS,PERMCO
13/08/1998,86305,7373,,34849
10/06/2004,86305,7373,541512,34849
08/08/2005,86305,3000,541512,34849
09/03/2006,86305,7373,541512,34849
21/04/2017,86305,8999,541990,34849
18/08/1998,86314,6351,,34859
10/06/2004,86314,6351,524126,34859
30/06/2006,86314,6351,524130,34859
18/08/1998,86339,4899,,16268
10/06/2004,86339,4899,513322,16268
21/10/2005,86339,4899,517212,16268
07/02/2008,86339,4899,517210,16268
23/01/2014,86339,4899,517919,16268
26/09/2016,86339,6798,517919,16268
19/12/2016,86339,4812,517919,16268
01/04/2021,86339,6798,531110,16268
24/09/1998,86356,7380,,16285
10/06/2004,86356,7380,454110,16285
30/06/2006,86356,7380,454112,16285
03/08/2007,86356,7389,454112,16285
25/04/2008,86356,7389,454111,16285
23/01/2014,86356,7389,454113,16285
26/01/2017,86356,7389,541512,16285
01/04/2021,86356,7389,454110,16285
17/11/1998,86426,2836,,8243
22/01/1999,86580,3670,,16382
10/06/2004,86580,3670,334413,16382
11/03/2011,86580,3670,511210,16382
13/02/2014,86580,3670,334413,16382
26/02/1999,86725,2830,,16425
10/06/2004,86725,2830,325414,16425
09/11/2007,86725,2836,325414,16425
31/03/1999,86756,2087,,35014
01/03/2001,86756,2086,,35014
10/06/2004,86756,2086,312111,35014
30/03/1999,86783,4510,,16454
10/06/2004,86783,4510,541512,16454
07/07/2006,86783,7389,541512,16454
21/02/2014,86783,7389,561510,16454
30/04/1999,86799,1389,,35026
01/08/2001,86799,1222,,35026
10/06/2004,86799,1222,212112,35026
10/06/2011,86799,1221,212112,35026
31/01/2014,86799,1221,212111,35026
22/12/2016,86799,1382,212111,35026
29/11/2017,86799,1221,212111,35026
28/07/2020,86799,1382,212111,35026
06/05/2022,86799,1222,212112,35026
04/05/1999,86868,6211,,35048
11/05/2004,86868,6000,,35048
10/06/2004,86868,6000,523110,35048
27/07/2004,86868,6211,523110,35048
07/07/2006,86868,6371,523110,35048
13/09/2006,86868,6371,525120,35048
10/01/2007,86868,6211,523110,35048
26/09/2008,86868,6712,551111,35048
10/06/2011,86868,6211,551111,35048
07/01/2014,86868,6211,523120,35048
15/06/1999,86946,2111,,35164
10/06/2004,86946,2111,312221,35164
08/05/2012,86946,2111,312230,35164
04/06/1999,86964,3570,,16561
02/07/2001,86964,7372,,16561
10/06/2004,86964,7372,541512,16561
11/08/2011,86964,7372,541511,16561
12/09/2019,86964,7372,541512,16561
28/06/1999,86970,2836,,8243
25/06/1999,86979,3660,,16614
01/09/2000,86979,3661,,16614
10/06/2004,86979,3661,514210,16614
20/10/2005,86979,3661,518210,16614
29/10/2009,86979,7379,518210,16614
13/06/2011,86979,3576,518210,16614
11/08/2011,86979,3669,334290,16614
24/01/2014,86979,3577,334118,16614
16/06/1999,86996,4890,,16584
10/06/2004,86996,4890,334210,16584
26/02/2014,86996,4890,517919,16584
17/01/2017,86996,4899,517919,16584
22/01/2021,86996,4899,531110,16584
27/07/1999,87030,7375,,12457
01/10/2001,87030,8741,,12457
10/06/2004,87030,8741,561110,12457
27/11/1985,87055,5310,,7882
22/10/1993,87055,5140,,7882
01/09/1998,87055,5330,,7882
10/06/2004,87055,5330,452990,7882
21/12/2017,87055,5330,452319,7882
13/07/1999,87070,6030,,16646
10/06/2004,87070,6030,522120,16646
18/08/1999,87137,1311,,35222
10/06/2004,87137,1311,211111,35222
19/12/2016,87137,1382,211111,35222
27/02/2020,87137,1311,211120,35222
11/08/1999,87184,7370,,16753
01/08/2000,87184,7372,,16753
10/06/2004,87184,7372,511210,16753
10/07/2006,87184,7372,518210,16753
12/12/2006,87184,7374,518210,16753
14/11/2016,87184,7372,518210,16753
22/12/2016,87184,7372,511210,16753
01/10/1999,87267,6211,,36336
10/06/2004,87267,6211,523110,36336
16/01/2014,87267,6282,523930,36336
20/11/2019,87267,6211,523120,36336
10/08/2022,87267,6282,523940,36336
05/11/1999,87292,2671,,36357
24/08/2001,87292,3086,,36357
20/02/2004,87292,2673,,36357
10/06/2004,87292,2673,322223,36357
30/06/2006,87292,2673,326111,36357
29/10/1999,87299,7380,,17300
01/08/2000,87299,7372,,17300
10/06/2004,87299,7372,513340,17300
26/10/2005,87299,7372,517410,17300
12/12/2006,87299,7372,518210,17300
03/04/2014,87299,7372,561499,17300
01/03/2017,87299,7372,511210,17300
09/11/1999,87378,4840,,17322
10/06/2004,87378,4840,513210,17322
02/11/2005,87378,4840,515210,17322
18/11/1999,87432,3825,,36364
10/06/2004,87432,3825,334515,36364
08/12/2016,87432,3826,334515,36364
03/02/2017,87432,3826,334516,36364
01/04/2021,87432,3825,334515,36364
18/11/1999,87436,7812,,20587
30/11/1999,87445,8711,,36380
10/06/2004,87445,8711,541330,36380
10/11/1999,87447,4513,,36383
20/02/2004,87447,4215,,36383
10/06/2004,87447,4215,492210,36383
08/01/2014,87447,4513,492210,36383
12/09/2019,87447,4513,492110,36383
20/10/2022,87447,4215,492110,36383
28/01/2000,87541,2653,,23511
10/06/2004,87541,2653,322211,23511
09/01/2014,87541,2631,322211,23511
12/02/2014,87541,2631,322130,23511
11/01/2017,87541,2652,322219,23511
31/03/2021,87541,2631,322130,23511
03/04/2000,87657,3841,,36952
10/06/2004,87657,3841,339112,36952
30/06/2006,87657,3842,339112,36952
25/07/2006,87657,3842,339113,36952
26/09/1984,87717,4712,,7232
01/07/1999,87717,4730,,7232
10/06/2004,87717,4730,488510,7232
05/04/2000,87842,6719,,37138
01/08/2001,87842,6411,,37138
10/06/2004,87842,6411,524210,37138
01/08/2006,87842,6411,524291,37138
13/06/2011,87842,6311,524291,37138
12/09/2019,87842,6311,524113,37138
06/12/1985,88031,8080,,7902
10/06/2004,88031,8080,422490,7902
25/05/2006,88031,8080,312111,7902
30/06/2006,88031,8080,551112,7902
07/06/2007,88031,8080,312111,7902
09/01/2012,88031,2086,312111,7902
31/05/2000,88232,4911,,37496
23/06/2000,88281,8742,,37660
03/07/2000,88281,6770,,37660
01/12/2000,88281,2836,,37660
10/06/2004,88281,2836,325414,37660
30/06/2006,88281,2834,541710,37660
25/04/2008,88281,8731,541710,37660
07/05/2008,88281,8731,541711,37660
11/05/2018,88281,8731,541715,37660
01/04/2021,88281,8734,541380,37660
26/06/2000,88313,6159,,37678
01/03/2001,88313,8721,,37678
01/10/2001,88313,6282,,37678
10/06/2004,88313,6282,523920,37678
23/01/2014,88313,6282,523930,37678
13/06/2000,88352,3842,,37727
10/06/2004,88352,3842,339112,37727
12/09/2019,88352,3842,339113,37727
18/07/2000,88436,2834,,37931
10/06/2004,88436,2834,325412,37931
01/10/2020,88436,2834,424210,37931
28/07/2000,88446,3826,,37938
10/06/2004,88446,3826,334516,37938
01/02/2017,88446,3826,325412,37938
31/03/2021,88446,3826,334516,37938
11/08/2000,88519,4813,,38419
28/09/2000,88649,8200,,13457
10/06/2004,88649,8200,611310,13457
05/10/2000,88661,3171,,40143
10/06/2004,88661,3171,316992,40143
30/06/2006,88661,3911,339911,40143
02/05/2012,88661,3911,339910,40143
02/06/2015,88661,3199,339910,40143
11/08/2016,88661,3199,316998,40143
20/11/1985,88664,7370,,7864
01/08/2000,88664,7373,,7864
10/06/2004,88664,7373,541512,7864
18/10/2000,88668,2879,,40148
01/11/2001,88668,2869,,40148
01/07/2003,88668,2879,,40148
10/06/2004,88668,2879,325320,40148
29/06/2011,88668,2879,424910,40148
30/01/2014,88668,2879,325320,40148
08/12/2000,88837,3812,,41059
10/06/2004,88837,3812,334511,41059
05/08/2019,88837,3812,525910,41059
07/12/2021,88837,6722,525910,41059
19/12/2000,88838,2836,,8243
14/12/2000,88845,6321,,41072
24/08/2001,88845,6324,,41072
10/06/2004,88845,6324,524114,41072
22/12/2000,88853,1629,,41080
01/02/2001,88853,8711,,41080
18/02/2004,88853,1623,,41080
10/06/2004,88853,1623,234910,41080
07/11/2006,88853,1623,237120,41080
07/01/2014,88853,8711,237120,41080
07/02/2014,88853,8711,541330,41080
31/03/2021,88853,1629,237990,41080
26/01/2001,88860,3843,,41154
10/06/2004,88860,3843,322291,41154
30/06/2006,88860,3843,339114,41154
14/02/2020,88860,3843,339113,41154
01/02/2001,88873,4822,,41168
10/06/2004,88873,4822,486210,41168
30/06/2006,88873,7999,713990,41168
10/06/2011,88873,7389,713990,41168
12/09/2019,88873,7389,561499,41168
08/06/2001,89002,7374,,41671
10/06/2004,89002,7374,514210,41671
19/08/2005,89002,7374,518210,41671
30/06/2006,89002,7389,541990,41671
08/01/2014,89002,7322,561440,41671
31/03/2021,89002,7323,561450,41671
09/07/2001,89003,4822,,41673
01/10/2003,89003,7389,,41673
10/06/2004,89003,7389,513310,41673
19/09/2005,89003,7389,517110,41673
30/01/2014,89003,7374,518210,41673
05/04/2021,89003,7389,561499,41673
14/06/2001,89004,3533,,41678
10/06/2004,89004,3533,333132,41678
13/06/2001,89006,2099,,41680
10/06/2004,89006,2099,311340,41680
19/10/2007,89006,2000,311340,41680
09/04/2008,89006,2052,311823,41680
04/05/2012,89006,2052,311824,41680
26/06/2012,89006,2000,311824,41680
02/10/2012,89006,2000,311821,41680
09/07/2015,89006,2000,311513,41680
02/07/2001,89014,3669,,41688
17/02/2004,89014,3728,,41688
10/06/2004,89014,3728,336413,41688
12/06/2001,89017,6411,,41694
10/06/2004,89017,6411,524210,41694
05/01/2016,89017,8742,524210,41694
07/08/2001,89070,3842,,41870
10/06/2004,89070,3842,322291,41870
30/06/2006,89070,3842,339113,41870
19/07/2001,89071,7389,,41871
10/06/2004,89071,7389,512240,41871
07/07/2004,89071,7379,541512,41871
13/06/2011,89071,7389,541512,41871
17/09/2019,89071,7389,561499,41871
22/10/2019,89071,6719,551112,41871
23/03/2020,89071,7389,561499,41871
20/10/2021,89071,8742,541611,41871
01/08/2001,89105,3331,,41977
10/06/2004,89105,3331,333131,41977
06/12/2011,89105,3532,333131,41977
17/09/2001,89155,2096,,2801
10/06/2004,89155,2096,311919,2801
16/06/2011,89155,5149,311919,2801
29/01/2014,89155,2099,311999,2801
30/10/2001,89179,6324,,42273
10/06/2004,89179,6324,524114,42273
30/06/2006,89179,8082,524114,42273
27/07/2006,89179,8082,621610,42273
27/01/2010,89179,8082,524114,42273
13/06/2011,89179,6324,524114,42273
01/03/2021,89179,6321,524114,42273
23/10/2001,89195,6311,,42285
10/06/2004,89195,6311,524113,42285
30/06/2006,89195,6371,524292,42285
13/06/2011,89195,6321,524292,42285
04/02/2014,89195,6321,524114,42285
14/11/2001,89216,5169,,42401
10/06/2004,89216,5169,422690,42401
06/07/2006,89216,5169,424690,42401
17/09/2019,89216,3648,335129,42401
29/11/2001,89217,5531,,42402
10/06/2004,89217,5531,441310,42402
30/06/2006,89217,5013,441310,42402
20/05/2010,89217,5531,441310,42402
13/12/2001,89258,6211,,42524
20/02/2004,89258,6311,,42524
10/06/2004,89258,6311,524113,42524
01/03/2021,89258,6321,524114,42524
13/12/2001,89269,6324,,42540
10/06/2004,89269,6324,524114,42540
30/06/2006,89269,6324,525190,42540
29/01/2014,89269,6324,524114,42540
13/02/2002,89301,5734,,42775
10/06/2004,89301,5734,443120,42775
02/05/2012,89301,5734,443142,42775
24/09/2014,89301,5945,443142,42775
27/03/2020,89301,5945,451120,42775
29/03/2021,89301,5734,443142,42775
01/02/2002,89303,6331,,21111
10/06/2004,89303,6331,524126,21111
30/05/2007,89303,2111,312221,21111
23/05/2002,89393,7841,,43145
10/06/2004,89393,7841,532230,43145
30/06/2006,89393,7841,512199,43145
28/04/2020,89393,7841,532230,43145
08/07/2020,89393,7841,532282,43145
02/07/2002,89463,6282,,43340
10/06/2004,89463,6282,523930,43340
30/06/2006,89463,6159,523930,43340
20/07/2006,89463,6159,522220,43340
01/10/2002,89508,5541,,43519
10/06/2004,89508,5541,447110,43519
30/06/2006,89508,5521,441120,43519
01/10/2002,89509,1311,,43520
10/06/2004,89509,1311,211111,43520
19/12/2016,89509,1382,211111,43520
18/11/2020,89509,1311,211120,43520
19/11/2002,89525,4841,,43613
10/06/2004,89525,4841,513210,43613
30/01/2006,89525,4841,515210,43613
25/10/2002,89533,7990,,43620
10/06/2004,89533,7990,561990,43620
03/07/2006,89533,7990,713210,43620
19/11/2002,89565,4841,,43613
10/06/2004,89565,4841,513210,43613
30/01/2006,89565,4841,515210,43613
31/12/2002,89617,4813,,38419
10/06/2004,89617,4813,513322,38419
26/10/2005,89617,4813,517212,38419
14/02/2008,89617,4813,517210,38419
20/02/2014,89617,4813,517911,38419
01/04/2021,89617,4813,531110,38419
06/12/2002,89626,6211,,43791
05/03/2004,89626,6231,,43791
10/06/2004,89626,6231,523210,43791
14/07/2008,89626,6200,523210,43791
11/12/2002,89641,3572,,43807
10/06/2004,89641,3572,334112,43807
21/04/2003,89728,4481,,56248
10/06/2004,89728,4481,483112,56248
31/03/2020,89728,4481,483212,56248
31/03/2021,89728,4499,483211,56248
15/04/2003,89731,1521,,21095
10/06/2004,89731,1521,233210,21095
24/07/2006,89731,1531,233210,21095
25/09/2006,89731,1531,236117,21095
10/06/2003,89757,5331,,44118
10/06/2004,89757,5331,452990,44118
30/06/2006,89757,5331,452111,44118
20/08/2003,89813,8099,,44277
10/06/2004,89813,8099,621999,44277
30/06/2006,89813,5912,621999,44277
07/08/2006,89813,5912,446110,44277
03/10/2003,89866,5015,,44497
10/06/2004,89866,5015,421140,44497
27/07/2006,89866,5015,423140,44497
04/05/2020,89866,5015,423120,44497
23/12/2003,89954,4899,,44708
10/06/2004,89954,4899,513340,44708
19/08/2005,89954,4899,517410,44708
30/06/2006,89954,4899,517212,44708
29/05/2007,89954,4841,515210,44708
03/12/2007,89954,4899,515210,44708
20/11/2009,89954,4899,,44708
24/11/2009,89954,4899,517110,44708
29/11/2010,89954,4899,515210,44708
05/02/2004,90038,6331,,44893
10/06/2004,90038,6331,524126,44893
04/08/2006,90038,6331,524130,44893
01/07/2015,90038,6321,524130,44893
19/12/2016,90038,6399,524130,44893
08/02/2017,90038,6399,524126,44893
13/10/2020,90038,6411,524210,44893
25/03/2004,90071,4911,,37496
10/06/2004,90071,4911,221119,37496
04/05/2012,90071,4911,221118,37496
19/12/2016,90071,4931,221118,37496
05/04/2021,90071,4911,221118,37496
23/03/2004,90090,6022,,44999
10/06/2004,90090,6022,522120,44999
06/07/2006,90090,6022,522110,44999
03/05/2004,90110,2834,,45068
10/06/2004,90110,2834,325412,45068
16/05/2005,90110,2000,325412,45068
10/08/2005,90110,2834,325412,45068
25/05/2004,90162,6311,,45174
10/06/2004,90162,6311,524113,45174
19/12/2016,90162,6399,524113,45174
10/06/2004,90199,6500,,45270
20/07/2004,90199,6531,531210,45270
23/08/2004,90199,6531,531390,45270
30/06/2006,90199,6798,525930,45270
25/04/2008,90199,6798,531120,45270
26/12/2017,90199,6531,531120,45270
02/08/2019,90199,6531,531210,45270
23/06/2004,90215,7373,541512,45288
17/08/2006,90215,7375,518111,45288
22/05/2008,90215,8742,541611,45288
13/06/2011,90215,7372,541611,45288
12/09/2019,90215,7372,511210,45288
13/07/2004,90248,5812,722211,45379
20/07/2006,90248,5812,722110,45379
02/05/2012,90248,5812,722511,45379
01/07/2004,90272,6324,524114,45394
30/06/2006,90272,6324,525190,45394
12/02/2014,90272,6324,524114,45394
12/08/2004,90305,6798,525930,45469
25/04/2008,90305,6798,531130,45469
27/06/2017,90305,8999,541990,45469
28/03/2022,90305,4225,493110,45469
19/08/2004,90319,7375,514191,45483
19/08/2005,90319,7375,518111,45483
21/07/2006,90319,7375,518112,45483
01/02/2008,90319,7375,519130,45483
24/04/2015,90319,7375,519190,45483
02/02/2018,90319,7375,334419,45483
02/02/2000,90352,4911,,30882
01/02/2001,90352,4922,,30882
10/06/2004,90352,4922,486210,30882
10/08/2006,90352,4911,221119,30882
27/04/2012,90352,4911,221122,30882
03/10/2012,90352,6712,551111,30882
19/08/2013,90352,4911,221118,30882
19/12/2016,90352,4931,221118,30882
29/10/2004,90373,6798,525930,45684
25/04/2008,90373,6798,531120,45684
12/09/2019,90373,6798,531110,45684
15/11/2004,90379,5734,443120,42775
25/10/2004,90386,2874,325312,45695
12/11/2004,90441,2711,511110,21287
01/07/2013,90441,2711,515210,21287
02/08/2013,90441,2711,511110,21287
12/11/2004,90442,2711,511110,21287
01/07/2013,90442,2711,515210,21287
02/08/2013,90442,2711,511110,21287
05/11/2004,90454,6211,,45878
09/11/2004,90454,6211,514191,45878
19/08/2005,90454,6211,518111,45878
30/06/2006,90454,6211,523120,45878
19/11/2004,90455,3674,,45879
21/04/2009,90455,3674,334413,45879
15/12/2004,90505,7999,713210,46024
13/06/2011,90505,7011,713210,46024
04/05/2020,90505,1731,238210,46024
31/03/2021,90505,7011,721110,46024
21/01/2005,90520,2813,325120,46091
30/06/2006,90520,2869,325199,46091
23/04/2018,90520,2819,325180,46091
15/02/2005,90547,1221,212111,46145
09/02/2005,90562,2082,331942,33
10/02/2005,90562,2082,312120,33
05/10/2010,90562,5181,312120,33
13/06/2011,90562,2082,312120,33
10/02/2005,90601,6200,523210,46282
30/06/2006,90601,6200,523999,46282
07/10/2010,90601,6200,523210,46282
17/01/1985,90609,2844,,7383
01/04/1986,90609,7370,,7383
10/06/2004,90609,7370,511210,7383
14/04/2005,90664,3841,339112,46559
30/06/2006,90664,3841,334510,46559
12/09/2019,90664,3841,339112,46559
21/07/2005,90805,4841,511210,47011
30/06/2006,90805,4841,512110,47011
18/09/2008,90805,4841,,47011
22/09/2008,90805,4841,515210,47011
21/07/2005,90806,4841,511210,47011
30/06/2006,90806,4841,512110,47011
18/09/2008,90806,4841,,47011
22/09/2008,90806,4841,515210,47011
09/08/2005,90808,4833,514191,47013
25/05/2006,90808,4833,518111,47013
30/06/2006,90808,4833,519190,47013
26/11/2010,90808,4833,561510,47013
07/02/2014,90808,4833,488999,47013
04/05/2020,90808,4833,561510,47013
11/08/2005,90829,2873,325311,47183
03/10/2005,90880,6282,523920,47422
30/06/2006,90880,6141,523920,47422
26/07/2006,90880,6141,522291,47422
10/06/2011,90880,6282,522291,47422
12/09/2019,90880,6282,523930,47422
18/11/2005,90979,2300,315299,48779
30/06/2006,90979,2300,315191,48779
18/12/2006,90979,2253,315191,48779
16/06/2011,90979,5611,315191,48779
02/05/2012,90979,5611,315190,48779
15/08/2016,90979,2329,315190,48779
12/09/2019,90979,2329,315220,48779
16/11/2005,90993,6231,523210,48793
30/06/2006,90993,6792,523910,48793
13/11/2013,90993,6231,523210,48793
22/12/2005,91041,7900,,50016
11/07/2006,91041,7922,711110,50016
04/08/2006,91041,7922,711310,50016
08/01/2014,91041,7922,711410,50016
25/04/2017,91041,8999,541990,50016
27/06/2017,91041,7922,541990,50016
10/08/2017,91041,7922,711410,50016
01/04/2021,91041,7389,561499,50016
03/01/2006,91063,4841,,50032
13/02/2006,91063,4841,517510,50032
29/02/2008,91063,4841,517110,50032
15/03/2010,91063,5651,517110,50032
01/12/2011,91063,4841,517110,50032
22/03/2012,91063,4841,334220,50032
07/01/2014,91063,4841,515210,50032
05/05/2017,91063,4841,711510,50032
03/01/2006,91066,4841,,50032
13/02/2006,91066,4841,517510,50032
29/02/2008,91066,4841,517110,50032
15/03/2010,91066,5651,517110,50032
01/12/2011,91066,4841,517110,50032
22/03/2012,91066,4841,334220,50032
07/01/2014,91066,4841,515210,50032
05/05/2017,91066,4841,711510,50032
26/01/2006,91068,5810,,50184
07/02/2006,91068,5812,722110,50184
12/12/2017,91068,5812,722511,50184
02/02/2006,91103,4512,481111,21793
08/03/2006,91143,6231,523210,50474
15/03/2006,91152,3728,336413,50481
10/04/2006,91207,7011,721120,20935
13/02/2014,91207,7011,721110,20935
18/05/2006,91218,4813,517110,50697
25/05/2006,91233,6153,522210,50700
07/07/2006,91233,7389,541199,50700
28/07/2016,91233,7389,561499,50700
12/01/2017,91233,7374,518210,50700
02/02/2018,91233,7374,561499,50700
01/04/2021,91233,7389,561499,50700
18/07/2006,91391,4813,517110,50964
09/01/2014,91391,4813,517911,50964
01/08/2006,91392,7011,,50965
11/08/2006,91392,7011,721110,50965
06/09/2006,91416,5611,448150,51096
09/01/2014,91416,5699,448150,51096
08/02/2018,91416,5699,315190,51096
01/04/2021,91416,2253,315190,51096
02/10/2006,91461,6099,522320,51196
13/06/2011,91461,7389,522320,51196
21/11/2013,91461,6099,522320,51196
13/10/2006,91518,5812,722110,50184
13/10/2006,91547,7373,,51338
07/02/2007,91547,7371,,51338
21/01/2009,91547,7373,541512,51338
18/02/2020,91547,8999,541990,51338
29/03/2021,91547,9711,928110,51338
08/08/1985,91556,5311,,7684
01/04/1986,91556,5650,,7684
10/06/2004,91556,5650,448140,7684
30/06/2006,91556,5650,448190,7684
19/08/2016,91556,5650,448140,7684
17/11/2006,91611,3674,,51447
24/04/2008,91611,3674,334413,51447
19/03/2020,91611,3674,221114,51447
03/01/2007,91650,4923,,51539
18/06/2008,91650,4923,221210,51539
13/12/2006,91668,3674,334413,51555
02/08/2019,91668,3674,335999,51555
02/04/2007,91849,7389,,51962
15/05/2007,91849,6282,523930,51962
22/05/2007,91849,7373,541512,51962
10/06/2011,91849,7389,541512,51962
29/11/2013,91849,7374,541512,51962
25/01/2017,91849,7389,561499,51962
01/03/2007,91883,4841,,51978
04/02/2009,91883,4841,517110,51978
30/01/2014,91883,4841,515210,51978
03/05/2007,91926,4512,481111,20569
19/04/2007,91937,4812,517212,52120
21/12/2007,91937,4812,517210,52120
18/11/2020,91937,4812,517312,52120
02/07/2007,92121,6141,,52396
29/01/2009,92121,6141,522210,52396
07/01/2014,92121,6022,522110,52396
22/12/2016,92121,6153,522110,52396
10/03/2017,92121,6141,522110,52396
26/04/2017,92121,6163,522310,52396
18/02/2020,92121,6163,551111,52396
24/03/2020,92121,6163,522310,52396
16/02/2021,92121,6022,522310,52396
21/04/2021,92121,6022,522110,52396
02/07/2007,92156,3841,,52417
02/08/2007,92156,3841,339112,52417
06/09/2007,92156,5047,423450,52417
13/06/2011,92156,3841,423450,52417
02/07/2007,92157,5065,421690,52418
25/03/2009,92157,3678,334417,52418
03/01/2012,92157,5065,421690,52418
04/12/2014,92157,5065,423690,52418
03/08/2007,92239,1311,211110,52684
01/03/2010,92239,1311,211111,52684
19/12/2016,92239,1382,211111,52684
18/11/2020,92239,1311,211120,52684
01/10/2007,92293,3571,334111,52762
25/10/2007,92322,5999,,52788
23/06/2008,92322,5999,446120,52788
15/11/2007,92402,2741,,52840
18/06/2008,92402,2721,511120,52840
13/06/2011,92402,7389,511120,52840
28/07/2016,92402,6799,523910,52840
31/08/2016,92402,7389,523910,52840
10/10/2016,92402,6799,523910,52840
11/01/2017,92402,7374,518210,52840
28/03/2017,92402,6289,523999,52840
01/04/2021,92402,7389,561499,52840
31/03/2008,92602,2111,,52978
25/04/2008,92602,2111,312221,52978
07/05/2012,92602,2111,312230,52978
19/03/2008,92611,7383,,52983
25/04/2008,92611,6153,522320,52983
13/06/2011,92611,7389,522320,52983
22/07/2016,92611,7389,561499,52983
11/01/2017,92611,7374,518210,52983
27/11/2020,92611,7389,561499,52983
23/04/2008,92614,4941,,52985
21/04/2009,92614,4941,221310,52985
07/05/2008,92618,2086,312111,52990
17/10/1984,92655,8062,,7267
01/04/1986,92655,8080,,7267
10/10/1991,92655,8099,,7267
01/07/1994,92655,6324,,7267
10/06/2004,92655,6324,524114,7267
01/07/2008,92709,4841,515210,53039
18/09/2008,92778,4841,,47011
22/09/2008,92778,4841,515210,47011
11/02/2009,92890,2834,325412,53121
17/06/2011,92890,2023,325412,53121
01/09/2009,92988,3841,339112,53189
06/08/2009,93002,9999,334413,53196
11/02/2020,93002,9999,517110,53196
16/03/2020,93002,9999,334413,53196
07/10/2009,93089,9999,524298,53256
03/05/2017,93089,9999,541990,53256
21/02/2018,93089,9999,518210,53256
13/11/2009,93096,5311,452110,53264
14/06/2011,93096,5331,452110,53264
14/03/2014,93096,5331,452990,53264
11/02/2020,93096,5331,452319,53264
18/11/2009,93132,9999,511210,53286
02/08/2019,93132,9999,334118,53286
10/12/2009,93150,6159,522220,43340
21/06/2011,93150,6021,522220,43340
01/04/2013,93150,6712,522220,43340
29/01/2014,93150,6021,522110,43340
28/01/2015,93150,6719,522110,43340
12/01/2017,93150,6029,522110,43340
01/07/2020,93150,6021,522110,43340
11/02/2010,93246,3621,335312,53339
01/07/2010,93422,1311,211111,53439
14/10/2010,93422,4923,211111,53439
22/05/2012,93422,1311,211111,53439
19/12/2016,93422,1382,211111,53439
26/11/2019,93422,1311,211120,53439
15/06/2010,93429,9999,523210,53447
17/09/2018,93429,6231,523210,53447
29/03/2021,93429,6211,523120,53447
29/06/2010,93436,9999,336111,53453
