,Symbol,Name,Sector,Name_Lower,Selected_Mean_Delta,Count,Ability,Agency,Morality,Politics,Sociability,Status
453,TYL,Tyler Technologies,Information Technology,tyler technologies,358.36146792044514,2,0.026795320212841024,0.0066565947607159556,0.05652348181376089,0.042449899949133375,0.024870947301387787,0.09632616303861137
454,TSN,Tyson Foods,Consumer Staples,tyson foods,-25.4905260763727,2,-0.002572920173406611,0.011115637607872477,-0.03926056164961593,0.027345194481313208,-0.00957210808992386,0.07472603023052216
455,USB,U.S. Bancorp,Financials,u.s. bancorp,-22.55290679566486,2,-0.01320104052623112,-0.05312824212014673,0.01791877958637018,0.017111621797084836,-0.0019889023900032036,0.07199923321604726
456,UDR,UDR,Real Estate,udr,401.00540059643816,1,0.03247022690872351,-0.03752840906381607,0.06084467527958061,0.020025651901960352,0.07603454202413558,0.09742654487490653
457,ULTA,Ulta Beauty,Consumer Discretionary,ulta beauty,-28.174147681073013,2,0.054222374533613525,-0.08908276408910751,0.026480598518481616,0.19161308556795117,-0.04601246654987334,-0.11293791607022285
458,UAA,Under Armour (Class A),Consumer Discretionary,under armour (class a),-227.03528806969922,4,0.007145088476439315,-0.043977522104978566,-0.04552154357616716,0.07985853590071199,-0.04812129706144331,-0.008037388324737514
459,UA,Under Armour (Class C),Consumer Discretionary,under armour (class c),-23.823420743684512,4,0.02038616438706715,-0.04389797933399677,-0.028520442545413964,0.0762595059350133,-0.012409854829311354,0.07074418757110831
460,UNP,Union Pacific,Industrials,union pacific,359.467785671219,2,0.05807061462352672,-0.009722866397351041,0.03868408472492143,0.07460502255707979,0.018887849152088146,0.08950404822826383
461,UAL,United Airlines,Industrials,united airlines,-78.98316659905893,2,-0.04385121477146942,0.050017722696065914,-0.035350099205970764,-0.06817947886884212,0.04510468542575835,-0.06096464674919844
462,UPS,United Parcel Service,Industrials,united parcel service,301.6127073192021,3,0.0035158428880903074,0.05736367901166282,0.012545081667411041,-0.04449070182939367,0.07230215390523273,0.04230586066842073
463,URI,United Rentals,Industrials,united rentals,-284.9921788852494,2,-0.06936675558487573,0.02882169708609581,-0.0508396989451005,-0.09068579599261281,0.018643093258142465,-0.061725473031401655
464,UNH,UnitedHealth Group,Health Care,unitedhealth group,-239.31619417559997,2,-0.039847880601882914,-0.039801581203937515,-0.010455859395173885,0.05920833721756933,-0.051513766050338756,0.02275010012090206
465,UHS,Universal Health Services,Health Care,universal health services,17.94971145309108,3,0.002943721910317691,-0.05142377863327663,0.020929625401130067,0.011467332641283676,-0.01062949061393737,0.09836204846700028
466,VLO,Valero Energy,Energy,valero energy,570.1435679519499,2,0.05285903097440798,0.02181522920727729,0.06075664208485529,0.06616264209151267,0.07240349292755124,0.08807639032602309
467,VTR,Ventas,Real Estate,ventas,52.88424322734004,1,-0.012824101994435006,-0.07391071170568465,0.03039661279091467,-0.010231707245111472,0.04885765224695205,0.05538852512836458
468,VRSN,Verisign,Information Technology,verisign,49.84469564111385,1,-0.02431322447955608,-0.07668148726224897,0.05658164047277891,0.0038710013031959525,0.05383697390556334,-0.02219896949827671
469,VRSK,Verisk Analytics,Industrials,verisk analytics,57.708728420841766,2,-0.012822203338146208,-0.0456258863210678,0.040349978093917556,0.11186321452260013,-0.012004868388175972,0.0271167568862438
470,VZ,Verizon Communications,Communication Services,verizon communications,366.2721638206963,2,0.0644911453127861,-0.05971353799104688,0.06895089120819017,0.12134306132793425,0.017648726999759674,0.06342730671167372
471,VRTX,Vertex Pharmaceuticals,Health Care,vertex pharmaceuticals,402.7476738970559,2,0.07656966956953208,-0.0005741033703088816,0.011725045454043613,0.0550451148301363,0.054399200975894936,0.06738963164389132
472,VFC,VF Corporation,Consumer Discretionary,vf corporation,590.4553884321505,2,0.02357284228006998,0.04098143503069877,0.08267649607016489,0.02015723660588263,0.07358394801616669,0.12727905064821238
473,VIAC,ViacomCBS,Communication Services,viacomcbs,334.87203690382813,1,0.03146472511192162,-0.0020194731652736554,0.038329286644091964,0.11935849674046038,0.041586312651634205,0.0014035534113645371
474,VTRS,Viatris,Health Care,viatris,-135.9674448634053,1,-0.07336650229990484,-0.04140141680836677,0.0024727336489237276,-0.08423704095184802,0.0226548856496811,0.14035235811024904
475,V,Visa,Information Technology,visa,260.4943225244144,1,0.04138790909200905,-0.07314626872539519,0.06450323875133807,0.07077584788203241,0.01148617208003996,0.1038321554660797
476,VNO,Vornado Realty Trust,Real Estate,vornado realty trust,522.5503422297515,3,0.051074644550681086,-0.013657545546690648,0.10036538694149408,0.01866428926587105,0.05864387154579162,0.07784463465213776
477,VMC,Vulcan Materials,Materials,vulcan materials,818.1793605153625,2,0.09038611563543479,0.04788161814212797,0.07253002203427826,0.09083009324967861,0.07241686433553694,0.19150610454380512
478,WRB,W. R. Berkley Corporation,Financials,w. r. berkley corporation,-43.19321531970221,4,-0.04083499188224474,-0.022365128621458993,0.00842013840491954,0.018750851973891237,0.007227051854133612,0.0497863721102476
479,GWW,W. W. Grainger,Industrials,w. w. grainger,64.17834711772903,3,-0.006873933753619585,-0.031031385064125054,0.012768692695177518,0.04588085412979129,0.040676293671131125,-0.02724480256438255
480,WAB,Wabtec,Industrials,wabtec,313.14722992278433,1,0.021004774297277134,-0.072888857498765,0.10646013686290154,0.0897292364388704,0.03479349881410598,0.009245237335562711
481,WBA,Walgreens Boots Alliance,Consumer Staples,walgreens boots alliance,-11.470592147237175,3,-0.003998391537202721,-0.05812667037049929,0.017104277626062057,0.002584200973312002,0.0009640487035115633,0.08021064847707747
482,WMT,Walmart,Consumer Staples,walmart,209.01837730192923,1,0.024323754633466407,-0.029619935154914866,0.05449434341146394,0.012405268847942357,0.0029602000117302085,0.09232906252145764
483,WM,Waste Management,Industrials,waste management,991.1908628838556,2,0.16228439736490444,0.012976055219769472,0.11597367949210678,0.04239584598690273,0.08019015848636625,0.1860794425010681
484,WAT,Waters Corporation,Health Care,waters corporation,286.81920455382755,2,0.016511917114257795,-0.00413924828171731,0.029895643775279705,0.010862920433282863,0.02519602119922637,0.17201268672943112
485,WEC,WEC Energy Group,Utilities,wec energy group,262.7823732278727,3,0.01837664904693762,0.003385554750760396,0.04637965789208046,0.09999036788940424,0.020243442257245396,-0.012968304256598126
486,WFC,Wells Fargo,Financials,wells fargo,28.979876624034333,2,-0.007740219434102383,-0.04372872859239577,0.012684141214077285,0.031450401991605745,0.007340701073408127,0.07713850680738686
487,WELL,Welltower,Real Estate,welltower,-207.68777979118326,1,-0.017234308024247486,-0.045310664549469956,-0.017112251084584466,-0.1518398206681013,-0.0006754349172115293,0.08637816179543734
488,WST,West Pharmaceutical Services,Health Care,west pharmaceutical services,248.78757225500598,3,0.015284460865788984,-0.010934621095657302,0.028716870989554975,0.0007366004089514498,0.03341356635093688,0.12819210067391393
489,WDC,Western Digital,Information Technology,western digital,563.5153102847906,2,0.10814743085453905,-0.022073751874268063,0.07103397152744807,0.13275972567498684,0.04025129258632662,0.02321415767073629
490,WU,Western Union,Information Technology,western union,617.0494367813205,2,0.12780436066289744,-0.0074950182810425755,0.054799872235609934,0.07556058466434477,0.04902703076601028,0.0846109166741371
491,WRK,WestRock,Materials,westrock,154.74895636240637,1,0.02266599920888741,-0.05964707359671591,0.04746356205298351,-0.020691817626357058,0.03432679921388624,0.05499785672873255
492,WY,Weyerhaeuser,Real Estate,weyerhaeuser,343.7059117598576,1,0.04171188424030938,-0.011940128356218344,0.03737523492712239,0.0747918467968702,0.05032010138034819,0.028094943612813925
493,WHR,Whirlpool Corporation,Consumer Discretionary,whirlpool corporation,251.36605643474306,2,0.010534084091583887,0.012089190632104854,0.02437507991607373,-0.0009942697361111645,0.04232273757457732,0.0764618795365095
494,WMB,Williams Companies,Energy,williams companies,353.3682972192764,2,0.10437684537221986,-0.014727649837732315,0.012446957138868474,0.019838407635688775,-0.015061478018760672,0.20076320134103295
495,WLTW,Willis Towers Watson,Financials,willis towers watson,126.58946775459304,3,0.0394285273634725,-0.007038583606481534,0.0001669518458537627,0.06963825039565562,-0.015647718707720453,0.05367204050223036
496,WYNN,Wynn Resorts,Consumer Discretionary,wynn resorts,11.710101688230342,2,-0.03328836460908255,-0.05665938779711723,0.049707888410641596,-0.014725944027304653,0.008052894473075868,0.0857713408768177
497,XEL,Xcel Energy,Utilities,xcel energy,311.47914695310163,2,0.05171342846006155,0.0014394275844097249,0.03621866181492805,0.10637501720339057,0.01275770038366316,0.009484980255365365
498,XLNX,Xilinx,Information Technology,xilinx,411.29019681934835,1,0.05995100612441697,-0.017565526440739637,0.05526181023854474,0.09208408743143079,0.04728956043720244,0.015261098742485036
499,XYL,Xylem,Industrials,xylem,1584.965729800699,1,0.19130688346922398,-0.010239401459693908,0.20550299120637086,0.08351519331336023,0.2711586923897266,0.052046974888071404
500,YUM,Yum! Brands,Consumer Discretionary,yum! brands,-356.79456215720995,2,-0.04721948566536108,-0.06555689945816993,-0.013550328520628116,0.036775398999452584,-0.05263360679149628,-0.01775855943560601
501,ZBRA,Zebra Technologies,Information Technology,zebra technologies,440.6096605030266,2,0.04437958169728517,-0.008412233740091327,0.056436500010582105,0.10524968430399893,0.03203370332717895,0.11046411097049713
502,ZBH,Zimmer Biomet,Health Care,zimmer biomet,355.4706584225903,2,0.04447599314153194,-0.026492122560739528,0.05598412110255313,0.030610176734626286,0.04578466027975079,0.07038223184645173
503,ZION,Zions Bancorp,Financials,zions bancorp,61.04450102324958,2,0.0076233564565578865,-0.04067311286926268,0.00420916538972123,0.03882277477532625,0.011707465946674338,0.07442356459796427
504,ZTS,Zoetis,Health Care,zoetis,32.267679233808735,1,0.017075575888156874,-0.05890625268220902,0.007679825791945811,-0.004665339365601514,0.01695330917835235,0.06753712333738804
